,Model,Method,n Selected,best_params,Best Accuracy,Train Accuracy,Test Accuracy,Precision,Recall,F1,MCC,ROC,conf_mat,prediction,predict_proba,features,estimator,Train Time,classification_report
2,Ridge,6 or more,14,"{'C': 0.01, 'solver': 'newton-cg'}",0.5747095010252904,0.5798429319371727,0.6178010471204188,0.48771205272457263,0.6178010471204188,0.5276654625063643,0.33020583362694456,0.6575850495454285,"[[23 20  0]
 [ 7 95  0]
 [ 0 46  0]]","[-1  0  0  0  0 -1  0  0 -1  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0
  0 -1  0 -1  0  0 -1  0  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -1  0  0
  0  0  0 -1  0  0  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0 -1  0  0
  0  0  0  0  0  0  0  0 -1  0  0  0  0  0  0 -1 -1  0  0  0 -1  0  0  0
  0 -1  0 -1 -1 -1  0  0  0  0 -1 -1  0  0  0  0  0  0  0  0  0  0  0 -1
 -1  0  0  0 -1  0  0  0  0  0  0  0  0  0  0 -1  0 -1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0 -1  0  0  0  0  0  0  0  0 -1  0  0  0  0  0]","[[0.52561063 0.38298582 0.09140355]
 [0.1414162  0.55753838 0.30104543]
 [0.33344033 0.5275703  0.13898937]
 [0.12792727 0.55438031 0.31769241]
 [0.14033208 0.55968876 0.29997916]
 [0.53296451 0.39031349 0.076722  ]
 [0.15814743 0.56795268 0.2738999 ]
 [0.1592388  0.55324477 0.28751642]
 [0.47444084 0.42600777 0.09955139]
 [0.13432391 0.57345425 0.29222184]
 [0.13974449 0.56345987 0.29679564]
 [0.16025712 0.57848075 0.26126213]
 [0.12631821 0.56971374 0.30396805]
 [0.5904807  0.3418943  0.06762501]
 [0.27419572 0.53794801 0.18785627]
 [0.34087888 0.47583599 0.18328513]
 [0.12909374 0.55789404 0.31301223]
 [0.18523623 0.56371377 0.25105   ]
 [0.20168238 0.55879333 0.23952429]
 [0.11413861 0.55384097 0.33202042]
 [0.11623315 0.55011138 0.33365547]
 [0.3191684  0.50236229 0.17846931]
 [0.28888584 0.55550433 0.15560983]
 [0.13392913 0.57901287 0.287058  ]
 [0.14887615 0.56781092 0.28331293]
 [0.53559353 0.39358673 0.07081974]
 [0.14400864 0.57388081 0.28211055]
 [0.55640575 0.3892492  0.05434505]
 [0.15131008 0.56838632 0.2803036 ]
 [0.14858068 0.53310216 0.31831716]
 [0.49379602 0.41301332 0.09319066]
 [0.22301261 0.56967443 0.20731296]
 [0.15118016 0.60358006 0.24523977]
 [0.38581256 0.51874688 0.09544057]
 [0.11386381 0.57726843 0.30886776]
 [0.14812007 0.56373311 0.28814683]
 [0.47135139 0.43871523 0.08993339]
 [0.12045982 0.56872338 0.31081679]
 [0.11433401 0.56403436 0.32163163]
 [0.43534406 0.45802289 0.10663305]
 [0.14411892 0.57110807 0.28477301]
 [0.13464106 0.57895271 0.28640622]
 [0.16208296 0.56010287 0.27781416]
 [0.13215179 0.5755079  0.29234031]
 [0.34082492 0.51007367 0.14910141]
 [0.13610256 0.57410499 0.28979246]
 [0.12476334 0.55727479 0.31796188]
 [0.10069839 0.5956666  0.30363501]
 [0.06234921 0.57199689 0.36565391]
 [0.35221248 0.50813381 0.13965371]
 [0.1409069  0.57122301 0.28787009]
 [0.15637849 0.58732978 0.25629173]
 [0.78309555 0.20427916 0.01262529]
 [0.22647655 0.5314956  0.24202784]
 [0.12887059 0.58175314 0.28937627]
 [0.12092721 0.58524513 0.29382766]
 [0.09703275 0.58259807 0.32036918]
 [0.15037165 0.57430155 0.2753268 ]
 [0.39434813 0.46800091 0.13765096]
 [0.20362935 0.55395663 0.24241402]
 [0.1927218  0.71099398 0.09628422]
 [0.14082255 0.55385415 0.3053233 ]
 [0.11125683 0.58211565 0.30662752]
 [0.39579261 0.45240686 0.15180052]
 [0.13443848 0.58388113 0.28168039]
 [0.10712116 0.5573571  0.33552174]
 [0.17933915 0.57629247 0.24436838]
 [0.23824823 0.64517599 0.11657578]
 [0.42625087 0.45939236 0.11435678]
 [0.54007411 0.37566799 0.08425789]
 [0.16303032 0.57057071 0.26639897]
 [0.12401129 0.57152899 0.30445972]
 [0.18639288 0.54740117 0.26620594]
 [0.14857119 0.57339696 0.27803185]
 [0.09563863 0.6564332  0.24792816]
 [0.52593858 0.39133896 0.08272246]
 [0.1164139  0.55129998 0.33228612]
 [0.24795557 0.55266946 0.19937497]
 [0.1767069  0.5687319  0.2545612 ]
 [0.14975231 0.57819863 0.27204905]
 [0.19904768 0.55853801 0.24241431]
 [0.14168294 0.54516102 0.31315604]
 [0.60471028 0.33541907 0.05987065]
 [0.25948554 0.53221048 0.20830397]
 [0.23782012 0.56007195 0.20210793]
 [0.11843888 0.58636795 0.29519317]
 [0.43773956 0.49597816 0.06628227]
 [0.13531185 0.56578735 0.2989008 ]
 [0.13917025 0.5706003  0.29022944]
 [0.32109161 0.52528437 0.15362402]
 [0.21358335 0.55477931 0.23163733]
 [0.25549351 0.54244533 0.20206116]
 [0.13266419 0.55271426 0.31462155]
 [0.72946153 0.25835162 0.01218685]
 [0.32782432 0.5220815  0.15009417]
 [0.16148099 0.57233583 0.26618318]
 [0.13727237 0.69026278 0.17246485]
 [0.15127697 0.58095646 0.26776658]
 [0.14021241 0.56481849 0.2949691 ]
 [0.1227413  0.54725895 0.32999975]
 [0.21759189 0.54585647 0.23655164]
 [0.1560768  0.55999441 0.28392878]
 [0.39409904 0.47395539 0.13194557]
 [0.32554422 0.50302106 0.17143471]
 [0.54429937 0.36726997 0.08843065]
 [0.16359212 0.57912935 0.25727853]
 [0.41925322 0.47540273 0.10534404]
 [0.19284958 0.55263461 0.25451581]
 [0.13301686 0.54131085 0.32567229]
 [0.17312717 0.56557212 0.26130071]
 [0.12733396 0.57177758 0.30088845]
 [0.45440858 0.44100227 0.10458916]
 [0.45099264 0.42873039 0.12027697]
 [0.14430666 0.60453758 0.25115576]
 [0.11185141 0.56697419 0.3211744 ]
 [0.13459253 0.58071748 0.28468999]
 [0.56429648 0.34871977 0.08698376]
 [0.16269507 0.56039573 0.2769092 ]
 [0.13330101 0.587312   0.27938699]
 [0.15992481 0.54930644 0.29076876]
 [0.36935263 0.49013395 0.14051343]
 [0.51552302 0.40517299 0.07930398]
 [0.08840648 0.54944617 0.36214735]
 [0.51588781 0.380534   0.1035782 ]
 [0.55422406 0.35355813 0.09221781]
 [0.62856637 0.32219229 0.04924134]
 [0.2848279  0.58345694 0.13171516]
 [0.21740643 0.56210302 0.22049054]
 [0.19237383 0.55774448 0.24988169]
 [0.17713418 0.53756942 0.2852964 ]
 [0.53342265 0.39434038 0.07223697]
 [0.58923901 0.36150113 0.04925986]
 [0.26149982 0.55799047 0.18050971]
 [0.17880283 0.56937152 0.25182565]
 [0.26584382 0.55168704 0.18246914]
 [0.31015884 0.51209028 0.17775088]
 [0.40622717 0.46840282 0.12537001]
 [0.19514262 0.56554209 0.23931529]
 [0.44856031 0.45551745 0.09592224]
 [0.34635486 0.50656477 0.14708037]
 [0.1464336  0.57110977 0.28245662]
 [0.18979471 0.59282521 0.21738008]
 [0.19155071 0.5610801  0.24736919]
 [0.46062297 0.43619251 0.10318452]
 [0.73017534 0.24805375 0.02177091]
 [0.128781   0.61037171 0.26084729]
 [0.14404318 0.56730971 0.28864711]
 [0.16554176 0.56597866 0.26847958]
 [0.51499383 0.39856807 0.0864381 ]
 [0.3442188  0.48196024 0.17382095]
 [0.13905976 0.59866772 0.26227252]
 [0.12336613 0.56155094 0.31508293]
 [0.15164498 0.5731739  0.27518112]
 [0.12165968 0.56806977 0.31027055]
 [0.15950019 0.57050336 0.26999645]
 [0.13961271 0.57084419 0.28954311]
 [0.18799988 0.5651572  0.24684293]
 [0.24205585 0.57092905 0.1870151 ]
 [0.20564103 0.57076705 0.22359193]
 [0.44875439 0.43599313 0.11525248]
 [0.15824817 0.57191548 0.26983635]
 [0.56624228 0.35573858 0.07801914]
 [0.37395716 0.4777699  0.14827294]
 [0.28389234 0.47095647 0.24515119]
 [0.113293   0.59695916 0.28974785]
 [0.12657214 0.57419533 0.29923254]
 [0.1369002  0.57542398 0.28767582]
 [0.2065893  0.57057938 0.22283132]
 [0.25875749 0.51709212 0.22415039]
 [0.25777632 0.53371445 0.20850923]
 [0.27318145 0.4976365  0.22918205]
 [0.15963318 0.55177672 0.2885901 ]
 [0.073286   0.60272632 0.32398769]
 [0.19505851 0.56276065 0.24218084]
 [0.16412535 0.56983636 0.2660383 ]
 [0.12511824 0.57188214 0.30299962]
 [0.61025835 0.3325141  0.05722755]
 [0.1252937  0.58122343 0.29348287]
 [0.23447923 0.54581392 0.21970685]
 [0.15867301 0.57551826 0.26580873]
 [0.11959751 0.56983444 0.31056805]
 [0.437721   0.45301841 0.10926059]
 [0.39823249 0.48647824 0.11528927]
 [0.16990273 0.54096143 0.28913584]
 [0.33679571 0.50571202 0.15749227]
 [0.56698019 0.36006105 0.07295876]
 [0.09139249 0.55225646 0.35635105]
 [0.1720941  0.56276638 0.26513951]
 [0.34085662 0.44942217 0.20972121]
 [0.13041701 0.569991   0.29959199]
 [0.14116669 0.57009188 0.28874142]]","['% Black Diff', '% On Campus 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% Prek Diff', '% Reduced-price Lunch Diff', '% Tested Reading G4 Diff', '% Tested Reading G6 Diff', '% Tested Reading G7 Diff', 'ARP ESSER III 21', 'CARES ESSER I 20', 'CRRSA ESSER II 21', 'ESSER-SUPP 23', 'Unemployed Level Diff']","LogisticRegression(C=0.01, max_iter=10000, multi_class='ovr', n_jobs=-1,
                   random_state=123, solver='newton-cg')",0.390625,"              precision    recall  f1-score   support

          -1       0.77      0.53      0.63        43
           0       0.59      0.93      0.72       102
           1       0.00      0.00      0.00        46

    accuracy                           0.62       191
   macro avg       0.45      0.49      0.45       191
weighted avg       0.49      0.62      0.53       191
"
6,SVM,6 or more,14,"{'C': 0.01, 'kernel': 'linear'}",0.5720608339029392,0.5863874345549738,0.612565445026178,0.48770555768384904,0.612565445026178,0.5205448175412354,0.3185717398321662,0.6183379489402561,"[[21 22  0]
 [ 6 96  0]
 [ 0 46  0]]","[-1  0  0  0  0 -1  0  0 -1  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0
  0 -1  0 -1  0  0 -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -1  0  0
  0  0  0 -1  0  0  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0 -1  0  0
  0  0  0  0  0  0  0  0 -1  0  0  0  0  0  0  0  0  0  0  0 -1  0  0  0
  0 -1  0 -1 -1 -1  0  0  0  0 -1 -1  0  0  0  0  0  0  0  0  0  0  0  0
 -1  0  0  0 -1  0  0  0  0  0  0  0  0  0  0 -1  0 -1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0 -1  0  0  0  0 -1  0  0  0 -1  0  0  0  0  0]","[[0.57754374 0.32618253 0.09627373]
 [0.13454826 0.55889743 0.30655431]
 [0.3370293  0.50168492 0.16128578]
 [0.12077234 0.55458844 0.32463922]
 [0.13917694 0.54466608 0.31615699]
 [0.56853395 0.32433181 0.10713424]
 [0.15246684 0.5503021  0.29723106]
 [0.16145393 0.54088364 0.29766243]
 [0.49863854 0.38857768 0.11278378]
 [0.12990279 0.54852211 0.3215751 ]
 [0.13554951 0.55324121 0.31120929]
 [0.15621082 0.53993023 0.30385896]
 [0.12353884 0.55788433 0.31857683]
 [0.65449717 0.27537241 0.07013042]
 [0.27198692 0.49297341 0.23503967]
 [0.37520286 0.46178609 0.16301106]
 [0.1368693  0.5297606  0.3333701 ]
 [0.17605343 0.53725829 0.28668828]
 [0.19622722 0.52513717 0.27863561]
 [0.11704346 0.56332792 0.31962862]
 [0.12268187 0.55721883 0.32009931]
 [0.31843688 0.47469924 0.20686388]
 [0.29608894 0.51217812 0.19173293]
 [0.1278897  0.54961065 0.32249965]
 [0.14738654 0.54144794 0.31116552]
 [0.58649502 0.31443662 0.09906836]
 [0.13745187 0.55493199 0.30761614]
 [0.58651036 0.34204349 0.07144615]
 [0.14998338 0.55311069 0.29690593]
 [0.15118347 0.54423526 0.30458126]
 [0.525191   0.34721702 0.12759198]
 [0.20817178 0.53524822 0.25658   ]
 [0.14970011 0.55681515 0.29348474]
 [0.42031383 0.42753188 0.15215429]
 [0.10998426 0.56458644 0.3254293 ]
 [0.14110691 0.54331575 0.31557735]
 [0.48848948 0.39986423 0.11164629]
 [0.11513174 0.56059432 0.32427394]
 [0.11119315 0.52764788 0.36115897]
 [0.44278305 0.41942599 0.13779096]
 [0.14050204 0.55182531 0.30767264]
 [0.12408537 0.55115187 0.32476276]
 [0.16109428 0.54353116 0.29537456]
 [0.12877733 0.54867191 0.32255076]
 [0.36555133 0.47865381 0.15579486]
 [0.13178646 0.52020699 0.34800655]
 [0.12040948 0.56072127 0.31886925]
 [0.13929802 0.51831418 0.34238779]
 [0.06238003 0.54303348 0.39458649]
 [0.34890984 0.47014098 0.18094918]
 [0.13490135 0.55481273 0.31028592]
 [0.15444011 0.54748782 0.29807207]
 [0.9119627  0.08153797 0.00649933]
 [0.22021601 0.5213133  0.25847069]
 [0.12206679 0.54953403 0.32839918]
 [0.11402378 0.55747764 0.32849858]
 [0.09031262 0.56434827 0.34533911]
 [0.13246471 0.55354199 0.3139933 ]
 [0.42700814 0.44197463 0.13101723]
 [0.19763701 0.53940483 0.26295816]
 [0.20630124 0.53313632 0.26056244]
 [0.1413053  0.54822157 0.31047313]
 [0.10875914 0.55748089 0.33375997]
 [0.42510267 0.41130067 0.16359666]
 [0.12873639 0.56035046 0.31091316]
 [0.10107642 0.55998594 0.33893764]
 [0.17048212 0.53795001 0.29156787]
 [0.22518024 0.5909088  0.18391097]
 [0.42304322 0.43016382 0.14679295]
 [0.57677089 0.32612481 0.09710431]
 [0.16248581 0.54727585 0.29023834]
 [0.12234848 0.56942477 0.30822675]
 [0.17773552 0.54004196 0.28222252]
 [0.13998516 0.55705971 0.30295513]
 [0.09170879 0.59811196 0.31017925]
 [0.59615796 0.31033284 0.0935092 ]
 [0.11124266 0.55625255 0.33250479]
 [0.23698313 0.53537218 0.22764469]
 [0.16461883 0.54521926 0.29016191]
 [0.1538858  0.53285871 0.31325549]
 [0.20407339 0.52317917 0.27274744]
 [0.13716966 0.5600634  0.30276694]
 [0.69784178 0.23160373 0.07055449]
 [0.26129066 0.49755778 0.24115156]
 [0.24077527 0.52675182 0.23247291]
 [0.11330505 0.54844854 0.33824641]
 [0.4232757  0.4600143  0.11671   ]
 [0.13314497 0.55531546 0.31153957]
 [0.13225253 0.5604383  0.30730917]
 [0.3246675  0.50314176 0.17219073]
 [0.20566052 0.5144162  0.27992328]
 [0.25235086 0.51556752 0.23208162]
 [0.12455074 0.55849984 0.31694942]
 [0.83423199 0.15610757 0.00966045]
 [0.31253968 0.4953728  0.19208751]
 [0.15430819 0.5430417  0.30265011]
 [0.13198958 0.53442567 0.33358475]
 [0.13837095 0.56374771 0.29788133]
 [0.13583955 0.55014351 0.31401694]
 [0.12007864 0.55925534 0.32066602]
 [0.2212918  0.51799008 0.26071812]
 [0.15751639 0.55796779 0.28451583]
 [0.42439786 0.44591692 0.12968522]
 [0.35207177 0.44639609 0.20153215]
 [0.57569087 0.32524931 0.09905982]
 [0.16190865 0.55548933 0.28260202]
 [0.41446669 0.43977967 0.14575364]
 [0.19065487 0.523139   0.28620614]
 [0.12805951 0.55760295 0.31433753]
 [0.16108871 0.54476604 0.29414525]
 [0.12310976 0.55299076 0.32389948]
 [0.48409407 0.40972005 0.10618589]
 [0.45904988 0.40538475 0.13556537]
 [0.14308475 0.54204068 0.31487457]
 [0.1155933  0.58045539 0.30395132]
 [0.12363769 0.55779785 0.31856445]
 [0.61933768 0.28555805 0.09510427]
 [0.16206016 0.53733325 0.30060659]
 [0.12277851 0.56557984 0.31164166]
 [0.16408635 0.53933272 0.29658093]
 [0.37942317 0.46014968 0.16042715]
 [0.54670191 0.37023604 0.08306205]
 [0.0902255  0.57676153 0.33301297]
 [0.56892596 0.32435168 0.10672236]
 [0.59315548 0.32351932 0.0833252 ]
 [0.69518804 0.23694225 0.06786972]
 [0.29080164 0.53574979 0.17344858]
 [0.20657101 0.53074443 0.26268456]
 [0.18758653 0.52716572 0.28524774]
 [0.17994959 0.53265424 0.28739618]
 [0.57114184 0.35339215 0.075466  ]
 [0.6510363  0.30474087 0.04422284]
 [0.25003915 0.5034804  0.24648045]
 [0.16874452 0.54116815 0.29008733]
 [0.26939054 0.51820012 0.21240934]
 [0.32564094 0.4963098  0.17804926]
 [0.43105088 0.44747034 0.12147878]
 [0.18585909 0.53800729 0.27613362]
 [0.48006784 0.43141364 0.08851852]
 [0.35836271 0.46997528 0.17166201]
 [0.14022719 0.54936152 0.31041129]
 [0.20214828 0.54733288 0.25051884]
 [0.18397073 0.53229071 0.28373856]
 [0.46917923 0.41281157 0.11800919]
 [0.83442873 0.14577615 0.01979512]
 [0.12341354 0.53887352 0.33771293]
 [0.14519741 0.52968319 0.32511939]
 [0.16554531 0.53820712 0.29624757]
 [0.57722019 0.34934993 0.07342988]
 [0.33469848 0.45976004 0.20554148]
 [0.13476568 0.54811225 0.31712208]
 [0.12102415 0.56402316 0.31495269]
 [0.14959239 0.55766665 0.29274096]
 [0.11510215 0.56277286 0.32212499]
 [0.15310809 0.54322289 0.30366902]
 [0.13382029 0.551261   0.31491871]
 [0.17986126 0.53220379 0.28793494]
 [0.21912551 0.57039656 0.21047793]
 [0.19312713 0.55368238 0.25319049]
 [0.47282003 0.39174615 0.13543382]
 [0.14924749 0.54227136 0.30848115]
 [0.62571335 0.2877698  0.08651686]
 [0.39142257 0.47245409 0.13612334]
 [0.30864347 0.46434303 0.2270135 ]
 [0.11115736 0.55412897 0.33471367]
 [0.12418547 0.54909041 0.32672413]
 [0.13579188 0.55734054 0.30686759]
 [0.2096883  0.54122586 0.24908584]
 [0.25770475 0.49262736 0.2496679 ]
 [0.25742538 0.49761911 0.24495551]
 [0.27262538 0.48556306 0.24181156]
 [0.15438643 0.54238241 0.30323116]
 [0.07695971 0.5444692  0.37857109]
 [0.19521541 0.52047584 0.28430875]
 [0.15751068 0.54610668 0.29638264]
 [0.11925006 0.55034988 0.33040006]
 [0.68288764 0.26220391 0.05490845]
 [0.11494848 0.56247131 0.32258022]
 [0.23172351 0.49822561 0.27005088]
 [0.15784795 0.53459307 0.30755898]
 [0.11011199 0.55953683 0.33035118]
 [0.48913013 0.38633038 0.12453949]
 [0.4024614  0.46496575 0.13257286]
 [0.16849153 0.53852231 0.29298616]
 [0.34002745 0.48025133 0.17972122]
 [0.60016718 0.32305967 0.07677315]
 [0.08915843 0.564861   0.34598057]
 [0.16363735 0.53898583 0.29737682]
 [0.37117707 0.42235155 0.20647139]
 [0.12655578 0.55189269 0.32155153]
 [0.13449558 0.55033718 0.31516724]]","['% Black Diff', '% On Campus 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% Prek Diff', '% Reduced-price Lunch Diff', '% Tested Reading G4 Diff', '% Tested Reading G6 Diff', '% Tested Reading G7 Diff', 'ARP ESSER III 21', 'CARES ESSER I 20', 'CRRSA ESSER II 21', 'ESSER-SUPP 23', 'Unemployed Level Diff']","SVC(C=0.01, kernel='linear', probability=True, random_state=123)",0.15625,"              precision    recall  f1-score   support

          -1       0.78      0.49      0.60        43
           0       0.59      0.94      0.72       102
           1       0.00      0.00      0.00        46

    accuracy                           0.61       191
   macro avg       0.45      0.48      0.44       191
weighted avg       0.49      0.61      0.52       191
"
