,Model,n Selected,Method,best_params,Best Accuracy,Train Accuracy,Test Accuracy,Precision,Recall,MCC,F1,conf_mat,Prediction,predict_proba,Features,estimator,classification_report,Train Time CPU,Train Time Wall,n_iter
12,HistGB,51,4 or more,"{'min_samples_leaf': 10, 'max_leaf_nodes': 64, 'max_iter': 50, 'max_depth': None, 'learning_rate': 0.01, 'l2_regularization': 0}",0.6295493636050911,0.8900523560209425,0.6649214659685864,0.6855258439972088,0.6649214659685864,0.4162812690443492,0.6209743392163486,"[[21 18  2]
 [ 2 97  4]
 [ 0 38  9]]","[1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 2 0 1 1 1 1 1 1
 1 1 0 1 1 1 1 1 1 1 1 2 1 2 1 0 1 1 1 1 1 1 1 2 1 1 0 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 2 0 1 1 1 2 1 2 1 1 1 0 1
 0 1 1 2 1 1 1 2 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 2 2 1 0 1 1 1 2 1 1 1 1 0 2
 1 1 0 1 1 1]","[[0.15073424 0.56195445 0.28731131]
 [0.16624729 0.44018811 0.39356459]
 [0.32285324 0.38194474 0.29520202]
 [0.10489844 0.63118049 0.26392107]
 [0.1079376  0.47240467 0.41965773]
 [0.57764343 0.27491869 0.14743788]
 [0.09140473 0.72104533 0.18754994]
 [0.1009448  0.76528461 0.13377058]
 [0.15591344 0.72788835 0.11619821]
 [0.11299883 0.68813695 0.19886422]
 [0.1259045  0.44978336 0.42431214]
 [0.11997729 0.51867545 0.36134726]
 [0.13104432 0.56627555 0.30268013]
 [0.61734221 0.24410672 0.13855107]
 [0.13247965 0.44619501 0.42132534]
 [0.17229714 0.59781799 0.22988487]
 [0.13591431 0.61917453 0.24491117]
 [0.10880809 0.36631225 0.52487966]
 [0.14678561 0.54245135 0.31076304]
 [0.13200042 0.50764905 0.36035053]
 [0.327014   0.35540012 0.31758588]
 [0.1252246  0.75689764 0.11787776]
 [0.28947739 0.29479263 0.41572998]
 [0.1148153  0.64220404 0.24298066]
 [0.32925256 0.37796891 0.29277853]
 [0.1128977  0.66362722 0.22347509]
 [0.2473879  0.44955748 0.30305462]
 [0.13842129 0.57392026 0.28765845]
 [0.14475083 0.6337999  0.22144927]
 [0.10100511 0.38819281 0.51080208]
 [0.41245095 0.26600268 0.32154637]
 [0.15062432 0.70680316 0.14257251]
 [0.10713451 0.67463684 0.21822864]
 [0.20905105 0.59323067 0.19771829]
 [0.16887235 0.51710142 0.31402623]
 [0.19147757 0.59107708 0.21744535]
 [0.14410298 0.66059918 0.19529784]
 [0.17026689 0.50542491 0.3243082 ]
 [0.09228807 0.80534932 0.10236261]
 [0.64351254 0.22962505 0.12686241]
 [0.13730215 0.55394618 0.30875168]
 [0.1130746  0.53466945 0.35225595]
 [0.25598441 0.46051969 0.28349591]
 [0.11611532 0.45915229 0.42473239]
 [0.12245707 0.71608796 0.16145497]
 [0.09183227 0.80630808 0.10185965]
 [0.41024007 0.50219495 0.08756498]
 [0.09202282 0.7883002  0.11967698]
 [0.15710306 0.30325002 0.53964692]
 [0.15781075 0.64951269 0.19267656]
 [0.18696197 0.3697046  0.44333342]
 [0.14634526 0.44126848 0.41238625]
 [0.50690747 0.35498967 0.13810286]
 [0.13519751 0.5518477  0.31295479]
 [0.11091185 0.58874173 0.30034641]
 [0.17786647 0.64304506 0.17908847]
 [0.1650587  0.71870527 0.11623602]
 [0.14051113 0.64013095 0.21935792]
 [0.23673995 0.64794494 0.11531511]
 [0.15978081 0.62988649 0.2103327 ]
 [0.09137563 0.4107744  0.49784997]
 [0.11408405 0.55424511 0.33167085]
 [0.12665713 0.67799554 0.19534733]
 [0.62589802 0.24052039 0.13358159]
 [0.28207999 0.48850952 0.22941049]
 [0.17679699 0.47574344 0.34745957]
 [0.12778759 0.58918527 0.28302714]
 [0.23721496 0.6317274  0.13105764]
 [0.38553278 0.46792038 0.14654685]
 [0.21353047 0.61926435 0.16720519]
 [0.35689533 0.5093909  0.13371377]
 [0.16218045 0.72559381 0.11222574]
 [0.16007442 0.64618495 0.19374063]
 [0.11888415 0.61786384 0.26325201]
 [0.63866682 0.22375523 0.13757795]
 [0.08549323 0.72612341 0.18838336]
 [0.10692792 0.64543904 0.24763303]
 [0.37765135 0.52790969 0.09443897]
 [0.15674223 0.57550733 0.26775044]
 [0.22948226 0.56441328 0.20610446]
 [0.12124143 0.75465909 0.12409948]
 [0.10980543 0.77390483 0.11628974]
 [0.64810847 0.22852743 0.1233641 ]
 [0.38559043 0.4611343  0.15327527]
 [0.12526219 0.68922781 0.18551   ]
 [0.31589767 0.35338058 0.33072176]
 [0.12334571 0.47270744 0.40394685]
 [0.4880062  0.37540493 0.13658887]
 [0.13290916 0.63287932 0.23421152]
 [0.11146672 0.4466169  0.44191637]
 [0.09401494 0.55208205 0.35390301]
 [0.54233042 0.30101421 0.15665537]
 [0.09661347 0.79777965 0.10560688]
 [0.19594468 0.65659444 0.14746088]
 [0.43162167 0.45734096 0.11103738]
 [0.1322631  0.67887431 0.18886258]
 [0.1266374  0.62584854 0.24751406]
 [0.29074412 0.52824278 0.1810131 ]
 [0.12787538 0.64948796 0.22263666]
 [0.16762354 0.69960521 0.13277125]
 [0.48817246 0.39791434 0.1139132 ]
 [0.18028363 0.64171643 0.17799994]
 [0.12556894 0.6038508  0.27058026]
 [0.20801089 0.60907092 0.18291819]
 [0.12752836 0.59627891 0.27619273]
 [0.12988991 0.668456   0.20165408]
 [0.13247768 0.4735804  0.39394193]
 [0.11486788 0.77796307 0.10716905]
 [0.09798374 0.67316333 0.22885294]
 [0.20985216 0.67729956 0.11284828]
 [0.13687316 0.63327422 0.22985262]
 [0.12273088 0.62085947 0.25640966]
 [0.12904382 0.71085376 0.16010242]
 [0.54666777 0.29437477 0.15895746]
 [0.12235069 0.52358828 0.35406103]
 [0.27688594 0.48838643 0.23472763]
 [0.11225126 0.5610468  0.32670194]
 [0.15424241 0.52530607 0.32045153]
 [0.10860708 0.55855449 0.33283843]
 [0.18657783 0.63239446 0.18102771]
 [0.08895425 0.65423155 0.2568142 ]
 [0.13047874 0.7664044  0.10311686]
 [0.13535508 0.62173841 0.24290651]
 [0.37963877 0.33662445 0.28373678]
 [0.15158621 0.49831599 0.35009781]
 [0.3527131  0.40843465 0.23885225]
 [0.29021596 0.54084455 0.16893948]
 [0.122891   0.55013364 0.32697535]
 [0.49918137 0.32610321 0.17471542]
 [0.12739893 0.68999349 0.18260758]
 [0.12907333 0.53162071 0.33930596]
 [0.11710059 0.63129759 0.25160181]
 [0.26815553 0.56819999 0.16364448]
 [0.15012281 0.70496358 0.14491361]
 [0.24362868 0.50150951 0.25486181]
 [0.12636388 0.36114292 0.5124932 ]
 [0.45872983 0.41427532 0.12699486]
 [0.10278281 0.56756469 0.3296525 ]
 [0.13396053 0.55274147 0.313298  ]
 [0.08135647 0.56757685 0.35106668]
 [0.13447129 0.40986522 0.45566349]
 [0.27388763 0.57868089 0.14743148]
 [0.13261974 0.38792851 0.47945174]
 [0.15741372 0.50474098 0.33784529]
 [0.15661911 0.46660142 0.37677947]
 [0.40187505 0.49433087 0.10379408]
 [0.53181161 0.27669575 0.19149264]
 [0.19499763 0.44651479 0.35848758]
 [0.44655448 0.43028645 0.12315908]
 [0.12142851 0.60725471 0.27131677]
 [0.37998899 0.44716909 0.17284193]
 [0.23245186 0.35490233 0.41264582]
 [0.09975516 0.77020687 0.13003796]
 [0.13552787 0.70718118 0.15729095]
 [0.14590374 0.56913605 0.28496021]
 [0.1208398  0.42681353 0.45234666]
 [0.14006508 0.64750132 0.2124336 ]
 [0.61705573 0.25629759 0.12664668]
 [0.10150423 0.67494382 0.22355195]
 [0.11487782 0.63384073 0.25128145]
 [0.12499889 0.74709229 0.12790883]
 [0.55897117 0.32411548 0.11691335]
 [0.18707035 0.51473507 0.29819459]
 [0.52898807 0.34666404 0.12434789]
 [0.08810891 0.75933017 0.15256092]
 [0.25452026 0.5611959  0.18428384]
 [0.10936036 0.62106155 0.2695781 ]
 [0.11300021 0.56664074 0.32035906]
 [0.11627503 0.69234894 0.19137603]
 [0.10713914 0.72564306 0.1672178 ]
 [0.23118408 0.38538476 0.38343116]
 [0.14946067 0.40943433 0.44110499]
 [0.17993007 0.27801475 0.54205519]
 [0.09475926 0.52670101 0.37853973]
 [0.65840454 0.23076062 0.11083484]
 [0.10366209 0.54816777 0.34817014]
 [0.24974419 0.49476367 0.25549214]
 [0.1419195  0.67066466 0.18741584]
 [0.13216421 0.36434098 0.50349481]
 [0.11574343 0.65267943 0.23157714]
 [0.14715219 0.45162096 0.40122685]
 [0.10479841 0.6964617  0.19873989]
 [0.18748256 0.42453174 0.3879857 ]
 [0.5820758  0.28333578 0.13458842]
 [0.20812004 0.33039738 0.46148258]
 [0.18826198 0.48986324 0.32187478]
 [0.08874983 0.78342581 0.12782436]
 [0.46384302 0.39910272 0.13705425]
 [0.15954254 0.68668314 0.15377432]
 [0.13057381 0.52963182 0.33979437]
 [0.13921711 0.59936164 0.26142124]]","['# of Families 10', '# of Households 10', '# of Housing Units 10', '% ADA Diff', '% Age 15-19 Pop 10', '% Age 25-34 Pop 10', '% Age 5-9 Pop 10', '% Age 75-84 Pop 10', '% Asian Diff', '% Asian Pop 10', '% Black Diff', '% Black Pop 10', '% County Infected 09/28/20', '% County Infected 10/30/20', '% Grades 1-8 Diff', '% Grades 9-12 Diff', '% HH Female-Child 10', '% HH Married-noChild 10', '% Hispanic Diff', '% Housing Renter Occup 10', '% Kinder Diff', '% On Campus 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% Prek Diff', '% Reduced-price Lunch Diff', '% Tested Math G3 Diff', '% Tested Math G4 Diff', '% Tested Math G5 Diff', '% Tested Math G6 Diff', '% Tested Math G7 Diff', '% Tested Math G8 Diff', '% White Diff', 'ARP ESSER III 21', 'Avg Family Size 10', 'Avg Household Size 10', 'CARES ESSER I 20', 'CRRSA ESSER II 21', 'County Population', 'ESSER-SUPP 22', 'Labor Force Diff', 'Locale_12-City: Mid-size', 'Locale_42-Rural: Distant', 'Median Age 10', 'Median Age Female 10', 'Median Age Male 10', 'Staff:Students Diff', 'Teachers:Students Diff', 'Total Schools Diff', 'Total Students Diff', 'Unemployed Level Diff']","HistGradientBoostingClassifier(categorical_features=[41, 42],
                               early_stopping=True, l2_regularization=0,
                               learning_rate=0.01, max_iter=50,
                               max_leaf_nodes=64, min_samples_leaf=10,
                               n_iter_no_change=20, random_state=123)","              precision    recall  f1-score   support

           0       0.91      0.51      0.66        41
           1       0.63      0.94      0.76       103
           2       0.60      0.19      0.29        47

    accuracy                           0.66       191
   macro avg       0.72      0.55      0.57       191
weighted avg       0.69      0.66      0.62       191
",25.28125,80.30430555343628,432
0,CatBoost,51,4 or more,"{'random_strength': 5, 'min_data_in_leaf': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 10, 'iterations': 100, 'depth': 3}",0.6321465428276574,0.6950261780104712,0.6649214659685864,0.6865907137503996,0.6649214659685864,0.41387924780442864,0.6287409452145027,"[[22 18  1]
 [ 5 94  4]
 [ 0 36 11]]","[[1]
 [1]
 [1]
 [2]
 [2]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [2]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [2]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [2]
 [1]
 [1]
 [2]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [2]
 [0]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [2]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [0]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [2]
 [1]
 [0]
 [1]
 [1]
 [1]
 [0]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [2]
 [2]
 [1]
 [0]
 [1]
 [2]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [0]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]
 [1]]","[[0.13738977 0.63701034 0.22559989]
 [0.09318851 0.56199448 0.34481701]
 [0.15445361 0.46357317 0.38197322]
 [0.09168833 0.43881416 0.46949751]
 [0.07497013 0.43470415 0.49032573]
 [0.64459214 0.30614468 0.04926318]
 [0.08552929 0.76545961 0.1490111 ]
 [0.07017883 0.56049614 0.36932502]
 [0.16630983 0.75349027 0.0801999 ]
 [0.0550002  0.67118591 0.27381389]
 [0.05333306 0.48618971 0.46047723]
 [0.17079787 0.49978283 0.32941929]
 [0.07597788 0.42040036 0.50362176]
 [0.82945765 0.14372697 0.02681538]
 [0.08631101 0.48109527 0.43259372]
 [0.10757728 0.61974143 0.2726813 ]
 [0.08884283 0.59306628 0.31809089]
 [0.07095764 0.55893469 0.37010767]
 [0.09875347 0.55514545 0.34610108]
 [0.08976739 0.58275845 0.32747416]
 [0.16691876 0.42074902 0.41233221]
 [0.12486663 0.79079807 0.0843353 ]
 [0.08073383 0.51625635 0.40300983]
 [0.06075761 0.71932286 0.21991953]
 [0.10896189 0.45643842 0.4345997 ]
 [0.07074394 0.52141063 0.40784542]
 [0.08911119 0.41740942 0.49347938]
 [0.10447408 0.68749869 0.20802722]
 [0.19381246 0.63540464 0.17078289]
 [0.05463326 0.52080492 0.42456182]
 [0.56281372 0.36855155 0.06863473]
 [0.2067289  0.62088166 0.17238945]
 [0.17747003 0.66922937 0.1533006 ]
 [0.15716764 0.60007102 0.24276134]
 [0.14231993 0.50791338 0.34976669]
 [0.21537733 0.55913513 0.22548753]
 [0.07014192 0.65031396 0.27954411]
 [0.17256461 0.67830584 0.14912956]
 [0.08808913 0.78928411 0.12262676]
 [0.88709021 0.09209505 0.02081475]
 [0.05150843 0.54484349 0.40364808]
 [0.0787994  0.53761253 0.38358807]
 [0.1705906  0.45515444 0.37425496]
 [0.18583505 0.47207643 0.34208852]
 [0.33266794 0.55861155 0.10872051]
 [0.13881491 0.76368355 0.09750154]
 [0.44470717 0.47061287 0.08467996]
 [0.09325147 0.78490809 0.12184045]
 [0.13226888 0.29137803 0.57635309]
 [0.07922536 0.56630465 0.35446999]
 [0.09507385 0.32968943 0.57523672]
 [0.05876337 0.57987414 0.36136249]
 [0.75832027 0.19094596 0.05073377]
 [0.05245077 0.60160149 0.34594775]
 [0.06234205 0.61395188 0.32370607]
 [0.08948368 0.64913991 0.2613764 ]
 [0.37072575 0.55469609 0.07457816]
 [0.09791343 0.56310167 0.3389849 ]
 [0.34844225 0.57949109 0.07206666]
 [0.07823272 0.69240074 0.22936654]
 [0.05486414 0.59812429 0.34701157]
 [0.05745643 0.66859094 0.27395263]
 [0.06468342 0.51964413 0.41567245]
 [0.77342562 0.18976401 0.03681037]
 [0.08285388 0.50525736 0.41188877]
 [0.08280093 0.51291072 0.40428836]
 [0.06057433 0.58633421 0.35309145]
 [0.7487675  0.22294148 0.02829102]
 [0.37630783 0.50190123 0.12179093]
 [0.21007881 0.59830508 0.19161611]
 [0.24758487 0.59808582 0.15432931]
 [0.42182741 0.51074155 0.06743103]
 [0.08080517 0.57086773 0.34832711]
 [0.05852177 0.60190893 0.33956929]
 [0.78960253 0.16557323 0.04482424]
 [0.07560521 0.73393731 0.19045748]
 [0.07605821 0.51175174 0.41219005]
 [0.5030571  0.43168375 0.06525916]
 [0.14543745 0.57838538 0.27617718]
 [0.23021849 0.53565418 0.23412732]
 [0.07345881 0.81441964 0.11212155]
 [0.16866998 0.72134539 0.10998462]
 [0.87756083 0.09862602 0.02381315]
 [0.37373418 0.54009987 0.08616595]
 [0.09144641 0.71319897 0.19535462]
 [0.09783748 0.49523876 0.40692377]
 [0.10189928 0.61581245 0.28228826]
 [0.61723525 0.30797043 0.07479432]
 [0.06616621 0.53380478 0.40002901]
 [0.06087952 0.45858963 0.48053086]
 [0.06744222 0.60897018 0.32358761]
 [0.77352012 0.19515805 0.03132183]
 [0.12785253 0.7632217  0.10892577]
 [0.09162066 0.62326302 0.28511632]
 [0.51099243 0.39983127 0.0891763 ]
 [0.08518744 0.70953374 0.20527882]
 [0.08280017 0.50076776 0.41643207]
 [0.29800014 0.58449165 0.1175082 ]
 [0.06734028 0.58556011 0.34709961]
 [0.1081984  0.67555607 0.21624553]
 [0.88003131 0.09913108 0.02083761]
 [0.11628336 0.5734677  0.31024894]
 [0.06024265 0.58284257 0.35691478]
 [0.10552948 0.60911453 0.28535599]
 [0.10849118 0.62165602 0.26985279]
 [0.06321222 0.73435789 0.2024299 ]
 [0.07609021 0.3998885  0.5240213 ]
 [0.25879367 0.67677774 0.06442859]
 [0.07144247 0.72832152 0.200236  ]
 [0.30499434 0.63526475 0.05974091]
 [0.15214936 0.71968094 0.1281697 ]
 [0.05307621 0.57148099 0.37544279]
 [0.07172456 0.64946725 0.27880819]
 [0.65339111 0.29783802 0.04877087]
 [0.05604612 0.6279906  0.31596329]
 [0.11131337 0.48837475 0.40031188]
 [0.0737219  0.50390312 0.42237498]
 [0.07769293 0.45028229 0.47202478]
 [0.12559155 0.50380462 0.37060383]
 [0.06976594 0.73396733 0.19626673]
 [0.06219946 0.46858176 0.46921878]
 [0.09512189 0.75199286 0.15288526]
 [0.06037647 0.71977981 0.21984372]
 [0.13561986 0.46892777 0.39545237]
 [0.08146289 0.59790856 0.32062855]
 [0.24237905 0.61624883 0.14137212]
 [0.46705158 0.44838058 0.08456784]
 [0.12948394 0.39763632 0.47287974]
 [0.60594808 0.31857225 0.07547967]
 [0.08805108 0.75367096 0.15827796]
 [0.09671443 0.47470868 0.42857689]
 [0.095787   0.61579391 0.28841908]
 [0.4219672  0.46584111 0.11219169]
 [0.50457427 0.41982163 0.0756041 ]
 [0.3315498  0.37809979 0.29035041]
 [0.11216782 0.44219442 0.44563776]
 [0.84285934 0.13013475 0.02700591]
 [0.12003999 0.65017282 0.22978719]
 [0.06675592 0.51485863 0.41838545]
 [0.08616915 0.66898057 0.24485029]
 [0.08907795 0.52599823 0.38492382]
 [0.43479223 0.51279647 0.05241131]
 [0.11990862 0.59763918 0.28245219]
 [0.08538046 0.6571227  0.25749684]
 [0.0791094  0.60059578 0.32029483]
 [0.68865594 0.26938712 0.04195694]
 [0.31438548 0.51047078 0.17514373]
 [0.13219579 0.45841092 0.4093933 ]
 [0.83950328 0.13390787 0.02658884]
 [0.06540674 0.61380714 0.32078612]
 [0.43639185 0.32963047 0.23397768]
 [0.07009845 0.58223214 0.34766942]
 [0.1496642  0.75113224 0.09920356]
 [0.13093581 0.59955591 0.26950828]
 [0.06991434 0.52605548 0.40403018]
 [0.07029326 0.4444395  0.48526724]
 [0.07922044 0.56904236 0.3517372 ]
 [0.84351744 0.12571628 0.03076628]
 [0.13217698 0.60158503 0.26623799]
 [0.08338362 0.58649731 0.33011908]
 [0.23922596 0.68851427 0.07225977]
 [0.64909961 0.24233919 0.10856121]
 [0.10432099 0.53101944 0.36465958]
 [0.56192476 0.36651775 0.07155749]
 [0.07870578 0.73572199 0.18557223]
 [0.11996299 0.62168841 0.2583486 ]
 [0.07883351 0.77712489 0.14404159]
 [0.11061273 0.56653973 0.32284755]
 [0.05656812 0.51306182 0.43037006]
 [0.05330115 0.71703935 0.2296595 ]
 [0.17964622 0.48035319 0.34000059]
 [0.0825359  0.39009816 0.52736595]
 [0.08942824 0.37135297 0.53921879]
 [0.06014586 0.60142984 0.3384243 ]
 [0.73546212 0.21806468 0.0464732 ]
 [0.04670343 0.56424489 0.38905168]
 [0.09198165 0.38741198 0.52060637]
 [0.0767907  0.67669617 0.24651313]
 [0.16569914 0.48244792 0.35185294]
 [0.06648855 0.69299075 0.24052071]
 [0.06206661 0.59553901 0.34239438]
 [0.07564432 0.61391659 0.31043909]
 [0.17373059 0.42969821 0.3965712 ]
 [0.74707605 0.2133825  0.03954145]
 [0.16290466 0.52864103 0.30845432]
 [0.10485615 0.59194013 0.30320371]
 [0.04929373 0.78014273 0.17056353]
 [0.36732091 0.52949908 0.10318   ]
 [0.1232185  0.72705324 0.14972825]
 [0.08355555 0.52667256 0.38977189]
 [0.10941823 0.50953126 0.38105051]]","['# of Families 10', '# of Households 10', '# of Housing Units 10', '% ADA Diff', '% Age 15-19 Pop 10', '% Age 25-34 Pop 10', '% Age 5-9 Pop 10', '% Age 75-84 Pop 10', '% Asian Diff', '% Asian Pop 10', '% Black Diff', '% Black Pop 10', '% County Infected 09/28/20', '% County Infected 10/30/20', '% Grades 1-8 Diff', '% Grades 9-12 Diff', '% HH Female-Child 10', '% HH Married-noChild 10', '% Hispanic Diff', '% Housing Renter Occup 10', '% Kinder Diff', '% On Campus 01/29/21', '% On Campus 09/28/20', '% On Campus 10/30/20', '% Prek Diff', '% Reduced-price Lunch Diff', '% Tested Math G3 Diff', '% Tested Math G4 Diff', '% Tested Math G5 Diff', '% Tested Math G6 Diff', '% Tested Math G7 Diff', '% Tested Math G8 Diff', '% White Diff', 'ARP ESSER III 21', 'Avg Family Size 10', 'Avg Household Size 10', 'CARES ESSER I 20', 'CRRSA ESSER II 21', 'County Population', 'ESSER-SUPP 22', 'Labor Force Diff', 'Locale_12-City: Mid-size', 'Locale_42-Rural: Distant', 'Median Age 10', 'Median Age Female 10', 'Median Age Male 10', 'Staff:Students Diff', 'Teachers:Students Diff', 'Total Schools Diff', 'Total Students Diff', 'Unemployed Level Diff']",<catboost.core.CatBoostClassifier object at 0x00000219B83551E0>,"              precision    recall  f1-score   support

           0       0.81      0.54      0.65        41
           1       0.64      0.91      0.75       103
           2       0.69      0.23      0.35        47

    accuracy                           0.66       191
   macro avg       0.71      0.56      0.58       191
weighted avg       0.69      0.66      0.63       191
",3.046875,963.645099401474,100
