Table 1
"Report 2: School Reported COVID-19 Cases in Public Schools, July 27, 2020 - January 10, 2021, Texas",,,,,,,,,,,,,,,,,
"Current Report Period: January 4, 2021 - January 10, 2021",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,Current Report Period,,,,,Cumulative Reports,,,,
,,,,,,,,,,"School Reported Source
of Infection",,,,,"School Reported Source
of Infection",,
District Name,"District
LEA
Number","Total District
Enrollment as
of October 30,
2020","Approximate
District On Campus
Enrollment as of
October 30, 2020",Campus Name,"Campus
ID","Total School
Enrollment as
of October
30, 2020","On-Campus
Enrollment for
School as of
October 30, 2020","New
Student
Cases","New
Staff
Cases","On
LINDEN-KILDARE CISD,'034905,626,555,MAE LUSTER STEPHENS J H,'034905041,136,122,,,,,,*,4,*,*,*
LINDEN-KILDARE CISD,'034905,626,555,LINDEN-KILDARE H S,'034905002,189,152,,,,,,8,1,0,3,6
LINDEN-KILDARE CISD,'034905,626,555,LINDEN EL,'034905102,301,281,,,,,,11,19,2,9,19
LINDEN-KILDARE CISD TOTAL,'034905,626,555,,,626,555,,,,,,*,24,*,*,*
MCLEOD ISD,'034906,385,383,MCLEOD MIDDLE,'034906041,115,115,,,,,,*,0,*,*,*
MCLEOD ISD,'034906,385,383,MCLEOD EL,'034906101,142,142,,,,,,*,3,*,*,*
MCLEOD ISD,'034906,385,383,,"Multiple
Campus",NR,NR,,,,,,6,6,1,11,0
MCLEOD ISD,'034906,385,383,MCLEOD H S,'034906001,128,126,,,,,,8,0,0,5,3
MCLEOD ISD TOTAL,'034906,385,383,,,385,383,,,,,,*,9,*,*,*
QUEEN CITY ISD,'034907,959,846,MORRIS UPCHURCH MIDDLE,'034907041,261,238,,,,,,*,5,*,*,*
QUEEN CITY ISD,'034907,959,846,J K HILEMAN EL,'034907101,365,321,,,,,,0,1,0,1,0
QUEEN CITY ISD,'034907,959,846,QUEEN CITY H S,'034907001,333,287,,,,,,7,2,0,4,5
QUEEN CITY ISD,'034907,959,846,,"Multiple
Campus",NR,NR,2,2,0,4,0,35,36,0,27,44
QUEEN CITY ISD TOTAL,'034907,959,846,,,959,846,2,2,0,4,0,*,44,*,*,*
BLOOMBURG ISD,'034909,250,248,BLOOMBURG SCHOOL,'034909001,250,248,*,2,*,*,*,7,6,0,11,2
BLOOMBURG ISD TOTAL,'034909,250,248,,,250,248,*,2,*,*,*,7,6,0,11,2
DIMMITT ISD,'035901,1178,1136,RICHARDSON EL,'035901102,569,557,,,,,,6,16,0,4,18
DIMMITT ISD,'035901,1178,1136,DIMMITT MIDDLE,'035901041,272,258,,,,,,10,13,0,0,23
DIMMITT ISD,'035901,1178,1136,DIMMITT H S,'035901001,337,321,,,,,,37,5,0,0,42
DIMMITT ISD TOTAL,'035901,1178,1136,,,1178,1136,,,,,,53,34,0,4,83
HART ISD,'035902,209,0,HART ISD,'035902001,209,0,,,,,,*,3,*,*,*
HART ISD TOTAL,'035902,209,0,,,209,0,,,,,,*,3,*,*,*
NAZARETH ISD,'035903,248,224,NAZARETH SCHOOL,'035903001,248,224,,,,,,5,3,0,5,3
NAZARETH ISD TOTAL,'035903,248,224,,,248,224,,,,,,5,3,0,5,3
ANAHUAC ISD,'036901,1322,1196,ANAHUAC MIDDLE,'036901041,322,302,,,,,,*,5,*,*,*
ANAHUAC ISD,'036901,1322,1196,ANAHUAC EL,'036901101,607,534,,,,,,8,5,0,11,2
ANAHUAC ISD,'036901,1322,1196,ANAHUAC H S,'036901001,393,360,*,1,*,*,*,28,6,1,31,2
ANAHUAC ISD TOTAL,'036901,1322,1196,,,1322,1196,*,1,*,*,*,*,16,*,*,*
BARBERS HILL ISD,'036902,6438,5866,HIGHPOINT,'036902006,1,1,,,,,,,,,,
BARBERS HILL ISD,'036902,6438,5866,ALTERNATIVE SCHOOL,'036902005,11,11,,,,,,*,0,*,*,*
BARBERS HILL ISD,'036902,6438,5866,,"Multiple
Campus",NR,NR,,,,,,0,2,0,2,0
BARBERS HILL ISD,'036902,6438,5866,"BARBERS HILL
PREKINDERGARTEN CENTER",'036902303,213,212,0,2,0,2,0,0,10,0,10,0
BARBERS HILL ISD,'036902,6438,5866,BARBERS HILL EL SOUTH,'036902105,1006,949,*,1,*,*,*,*,18,*,*,*
BARBERS HILL ISD,'036902,6438,5866,EARLY CHILDHOOD CENTER,'036902302,987,880,*,1,*,*,*,13,21,3,31,0
BARBERS HILL ISD,'036902,6438,5866,BARBERS HILL EL NORTH,'036902104,922,834,*,1,*,*,*,16,16,1,31,0
BARBERS HILL ISD,'036902,6438,5866,BARBERS HILL MIDDLE NORTH,'036902042,710,658,5,1,0,6,0,23,12,0,35,0
BARBERS HILL ISD,'036902,6438,5866,BARBERS HILL MIDDLE SOUTH,'036902043,807,741,5,0,0,5,0,37,11,0,48,0
BARBERS HILL ISD,'036902,6438,5866,BARBERS HILL H S,'036902001,1781,1580,18,2,1,19,0,92,17,4,105,0
BARBERS HILL ISD TOTAL,'036902,6438,5866,,,6438,5866,35,8,3,40,0,193,107,10,290,0
EAST CHAMBERS ISD,'036903,1517,1273,EAST CHAMBERS EL,'036903101,333,292,,,,,,*,2,*,*,*
EAST CHAMBERS ISD,'036903,1517,1273,,"Multiple
Campus",NR,NR,,,,,,0,2,1,0,1
EAST CHAMBERS ISD,'036903,1517,1273,EAST CHAMBERS J H,'036903041,346,293,,,,,,5,2,1,1,5
EAST CHAMBERS ISD,'036903,1517,1273,EAST CHAMBERS PRI,'036903103,402,351,,,,,,5,8,3,3,7
EAST CHAMBERS ISD,'036903,1517,1273,EAST CHAMBERS H S,'036903001,436,337,,,,,,6,4,5,2,3
EAST CHAMBERS ISD TOTAL,'036903,1517,1273,,,1517,1273,,,,,,*,18,*,*,*
ALTO ISD,'037901,609,602,ALTO H S,'037901001,191,189,,,,,,*,8,*,*,*
ALTO ISD,'037901,609,602,ALTO MIDDLE,'037901041,178,175,,,,,,0,1,0,0,1
ALTO ISD,'037901,609,602,ALTO EL,'037901101,240,238,,,,,,0,1,0,0,1
ALTO ISD,'037901,609,602,,"Multiple
Campus",NR,NR,,,,,,11,4,0,1,14
ALTO ISD TOTAL,'037901,609,602,,,609,602,,,,,,*,14,*,*,*
JACKSONVILLE ISD,'037904,4686,4368,COMPASS CENTER,'037904004,14,14,,,,,,,,,,
JACKSONVILLE ISD,'037904,4686,4368,WEST SIDE EL,'037904104,350,339,,,,,,*,12,*,*,*
JACKSONVILLE ISD,'037904,4686,4368,,"Multiple
Campus",NR,NR,,,,,,0,4,0,0,4
JACKSONVILLE ISD,'037904,4686,4368,FRED DOUGLASS,'037904103,597,576,0,1,0,1,0,*,8,*,*,*
JACKSONVILLE ISD,'037904,4686,4368,JOE WRIGHT EL,'037904105,507,489,0,1,0,0,1,7,9,0,9,7
JACKSONVILLE ISD,'037904,4686,4368,NICHOLS INT,'037904043,672,641,,,,,,9,8,0,11,6
JACKSONVILLE ISD,'037904,4686,4368,EAST SIDE EL,'037904102,575,542,0,1,0,1,0,14,15,5,13,11
JACKSONVILLE ISD,'037904,4686,4368,JACKSONVILLE MIDDLE,'037904042,742,650,*,1,*,*,*,23,9,2,17,13
JACKSONVILLE ISD,'037904,4686,4368,JACKSONVILLE H S,'037904002,1229,1117,*,0,*,*,*,73,21,5,36,53
JACKSONVILLE ISD TOTAL,'037904,4686,4368,,,4686,4368,*,4,*,*,*,135,86,16,95,110
RUSK ISD,'037907,1968,1755,RUSK H S,'037907002,591,512,,,,,,,,,,
RUSK ISD,'037907,1968,1755,RUSK J H,'037907041,456,414,,,,,,,,,,
RUSK ISD,'037907,1968,1755,RUSK INT,'037907100,281,259,,,,,,,,,,
RUSK ISD,'037907,1968,1755,RUSK EL,'037907102,287,265,,,,,,,,,,
RUSK ISD,'037907,1968,1755,GW BRADFORD PRI,'037907103,353,305,,,,,,,,,,
RUSK ISD TOTAL,'037907,1968,1755,,,1968,1755,,,,,,,,,,
NEW SUMMERFIELD ISD,'037908,529,512,NEW SUMMERFIELD SCHOOL,'037908001,529,512,,,,,,15,6,0,2,19
"NEW SUMMERFIELD ISD
TOTAL",'037908,529,512,,,529,512,,,,,,15,6,0,2,19
WELLS ISD,'037909,263,253,WELLS H S,'037909001,117,113,,,,,,,,,,
WELLS ISD,'037909,263,253,WELLS EL,'037909101,146,140,,,,,,0,2,0,0,2
WELLS ISD,'037909,263,253,,"Multiple
Campus",NR,NR,,,,,,0,1,0,1,0
WELLS ISD TOTAL,'037909,263,253,,,263,253,,,,,,0,3,0,1,2
CHILDRESS ISD,'038901,997,953,CHILDRESS H S,'038901001,288,281,,,,,,12,7,0,19,0
CHILDRESS ISD,'038901,997,953,CHILDRESS J H,'038901041,261,250,,,,,,17,4,0,18,3
CHILDRESS ISD,'038901,997,953,CHILDRESS EL,'038901102,448,422,,,,,,19,12,0,30,1
CHILDRESS ISD TOTAL,'038901,997,953,,,997,953,,,,,,48,23,0,67,4
HENRIETTA ISD,'039902,911,841,HENRIETTA MIDDLE,'039902041,218,201,*,0,*,*,*,7,3,0,6,4
HENRIETTA ISD,'039902,911,841,HENRIETTA EL,'039902101,420,398,*,1,*,*,*,15,13,2,14,12
HENRIETTA ISD,'039902,911,841,HENRIETTA H S,'039902001,273,242,*,0,*,*,*,34,5,4,12,23
HENRIETTA ISD TOTAL,'039902,911,841,,,911,841,*,1,*,*,*,56,21,6,32,39
PETROLIA CISD,'039903,446,444,"PETROLIA JUNIOR HIGH/HIGH
SCHOOL",'039903001,191,190,,,,,,*,3,*,*,*
PETROLIA CISD,'039903,446,444,PETROLIA EL,'039903101,255,254,,,,,,0,3,0,2,1
PETROLIA CISD,'039903,446,444,,"Multiple
Campus",NR,NR,,,,,,1,5,0,5,1
PETROLIA CISD TOTAL,'039903,446,444,,,446,444,,,,,,*,11,*,*,*
BELLEVUE ISD,'039904,145,140,BELLEVUE SCHOOL,'039904001,145,140,,,,,,*,2,*,*,*
BELLEVUE ISD TOTAL,'039904,145,140,,,145,140,,,,,,*,2,*,*,*
MIDWAY ISD - HENRIETTA,'039905,131,129,MIDWAY SCHOOL,'039905001,131,129,,,,,,*,1,*,*,*
"MIDWAY ISD - HENRIETTA
TOTAL",'039905,131,129,,,131,129,,,,,,*,1,*,*,*
MORTON ISD,'040901,374,352,MORTON SCHOOL,'040901001,374,352,,,,,,*,19,*,*,*
MORTON ISD,'040901,374,352,,"Multiple
Campus",NR,NR,,,,,,1,1,0,2,0
MORTON ISD TOTAL,'040901,374,352,,,374,352,,,,,,*,20,*,*,*
WHITEFACE CISD,'040902,339,310,WHITEFACE SCHOOL,'040902001,339,310,,,,,,,,,,
WHITEFACE CISD TOTAL,'040902,339,310,,,339,310,,,,,,,,,,
BRONTE ISD,'041901,227,203,BRONTE ISD,'041901001,227,203,,,,,,9,14,0,1,22
BRONTE ISD TOTAL,'041901,227,203,,,227,203,,,,,,9,14,0,1,22
ROBERT LEE ISD,'041902,258,207,FAIRVIEW ACCELERATED,'041902002,3,1,,,,,,,,,,
ROBERT LEE ISD,'041902,258,207,FAIRVIEW DAEP,'041902005,NR,NR,,,,,,,,,,
ROBERT LEE ISD,'041902,258,207,VERIBEST SPECIAL PROGRAMS,'041902102,NR,NR,,,,,,,,,,
ROBERT LEE ISD,'041902,258,207,WALL SP PROG,'041902180,1,1,,,,,,,,,,
ROBERT LEE ISD,'041902,258,207,FAIRVIEW SPECIAL PROGRAMS,'041902195,2,1,,,,,,,,,,
ROBERT LEE ISD,'041902,258,207,ROBERT LEE SCHOOL,'041902001,252,204,,,,,,7,3,0,7,3
ROBERT LEE ISD TOTAL,'041902,258,207,,,258,207,,,,,,7,3,0,7,3
COLEMAN ISD,'042901,842,781,COLEMAN H S,'042901001,237,212,,,,,,*,2,*,*,*
COLEMAN ISD,'042901,842,781,COLEMAN J H,'042901041,251,231,,,,,,*,2,*,*,*
COLEMAN ISD,'042901,842,781,COLEMAN EL,'042901102,354,338,,,,,,*,2,*,*,*
COLEMAN ISD,'042901,842,781,,"Multiple
Campus",NR,NR,,,,,,0,6,0,1,5
COLEMAN ISD TOTAL,'042901,842,781,,,842,781,,,,,,*,12,*,*,*
SANTA ANNA ISD,'042903,262,247,SANTA ANNA EL,'042903101,133,122,,,,,,*,0,*,*,*
SANTA ANNA ISD,'042903,262,247,SANTA ANNA SECONDARY,'042903001,129,125,,,,,,9,1,0,10,0
SANTA ANNA ISD TOTAL,'042903,262,247,,,262,247,,,,,,*,1,*,*,*
PANTHER CREEK CISD,'042905,156,153,PANTHER CREEK SCHOOL,'042905001,156,153,,,,,,0,5,0,2,3
PANTHER CREEK CISD TOTAL,'042905,156,153,,,156,153,,,,,,0,5,0,2,3
"IMAGINE INTERNATIONAL
ACADEMY OF NORTH TEXAS",'043801,1427,479,"IMAGINE INTERNATIONAL
ACADEMY OF NORTH TEXAS",'043801001,1427,479,,,,,,7,5,0,8,4
"IMAGINE INTERNATIONAL
ACADEMY OF NORTH TEXAS
TOTAL",'043801,1427,479,,,1427,479,,,,,,7,5,0,8,4
"LONE STAR LANGUAGE
ACADEMY",'043802,206,70,"LONE STAR LANGUAGE
ACADEMY",'043802101,206,70,,,,,,,,,,
"LONE STAR LANGUAGE
ACADEMY TOTAL",'043802,206,70,,,206,70,,,,,,,,,,
ALLEN ISD,'043901,21656,11636,COLLIN CO J J A E P,'043901003,NR,NR,,,,,,,,,,
ALLEN ISD,'043901,21656,11636,D L ROUNTREE EL,'043901101,471,267,,,,,,*,4,*,*,*
ALLEN ISD,'043901,21656,11636,FRANCES E NORTON EL,'043901108,634,367,,,,,,*,5,*,*,*
ALLEN ISD,'043901,21656,11636,BOLIN EL,'043901110,545,338,,,,,,*,0,*,*,*
ALLEN ISD,'043901,21656,11636,KERR EL,'043901111,689,311,,,,,,*,1,*,*,*
ALLEN ISD,'043901,21656,11636,DR E T BOON EL,'043901113,758,397,,,,,,*,3,*,*,*
ALLEN ISD,'043901,21656,11636,CARLENA CHANDLER EL,'043901114,647,341,,,,,,*,0,*,*,*
ALLEN ISD,'043901,21656,11636,LOIS LINDSEY EL,'043901118,839,421,,,,,,*,3,*,*,*
ALLEN ISD,'043901,21656,11636,MAX O VAUGHAN EL,'043901106,703,375,*,0,*,*,*,*,5,*,*,*
ALLEN ISD,'043901,21656,11636,GEORGE J ANDERSON EL,'043901109,413,286,*,0,*,*,*,*,0,*,*,*
ALLEN ISD,'043901,21656,11636,MARY EVANS EL,'043901115,722,306,*,1,*,*,*,*,2,*,*,*
ALLEN ISD,'043901,21656,11636,"PAT DILLARD SPECIAL
ACHIEVEMENT CENTER",'043901004,NR,NR,0,1,0,0,1,0,7,0,0,7
ALLEN ISD,'043901,21656,11636,ALVIS C STORY EL,'043901105,454,277,,,,,,5,3,0,0,8
ALLEN ISD,'043901,21656,11636,JAMES AND MARGIE MARION EL,'043901112,582,330,,,,,,7,2,0,0,9
ALLEN ISD,'043901,21656,11636,BEVERLY CHEATHAM EL,'043901117,785,352,*,0,*,*,*,7,6,0,0,13
ALLEN ISD,'043901,21656,11636,ALTON BOYD EL,'043901102,619,374,*,0,*,*,*,8,1,0,0,9
ALLEN ISD,'043901,21656,11636,FLOSSIE FLOYD GREEN EL,'043901107,575,352,,,,,,9,9,0,0,18
ALLEN ISD,'043901,21656,11636,DAVID AND LYNDA OLSON EL,'043901116,567,359,,,,,,10,3,0,0,13
ALLEN ISD,'043901,21656,11636,GENE M REED EL,'043901104,494,314,*,0,*,*,*,11,3,0,0,14
ALLEN ISD,'043901,21656,11636,JENNY PRESTON EL,'043901119,549,324,,,,,,13,5,0,0,18
ALLEN ISD,'043901,21656,11636,W E PETE FORD MIDDLE,'043901042,831,508,*,0,*,*,*,15,6,0,0,21
ALLEN ISD,'043901,21656,11636,ERECKSON MIDDLE,'043901044,1237,638,,,,,,16,9,0,0,25
ALLEN ISD,'043901,21656,11636,WALTER & LOIS CURTIS MIDDLE,'043901043,1412,829,*,0,*,*,*,30,3,0,0,33
ALLEN ISD,'043901,21656,11636,LOWERY FRESHMAN CENTER,'043901002,1800,1081,*,1,*,*,*,36,11,0,0,47
ALLEN ISD,'043901,21656,11636,ALLEN H S,'043901001,5330,2489,7,2,0,0,9,105,21,0,0,126
ALLEN ISD TOTAL,'043901,21656,11636,,,21656,11636,22,5,0,0,27,293,112,0,0,405
ANNA ISD,'043902,3980,3106,ANNA ISD DAEP,'043902005,6,6,,,,,,,,,,
ANNA ISD,'043902,3980,3106,JOE K BRYANT EL,'043902101,637,504,,,,,,,,,,
ANNA ISD,'043902,3980,3106,SPECIAL PROG CTR/J J A E P,'043902197,2,2,,,,,,,,,,
ANNA ISD,'043902,3980,3106,SUE EVELYN RATTAN EL,'043902103,529,419,,,,,,*,0,*,*,*
ANNA ISD,'043902,3980,3106,JUDITH L HARLOW EL,'043902105,665,550,,,,,,*,1,*,*,*
ANNA ISD,'043902,3980,3106,ANNA EDUCATION CENTER,'043902106,118,92,,,,,,*,3,*,*,*
ANNA ISD,'043902,3980,3106,,"Multiple
Campus",NR,NR,0,3,0,2,1,0,8,0,2,6
ANNA ISD,'043902,3980,3106,ANNA MIDDLE,'043902041,942,751,,,,,,6,2,0,1,7
ANNA ISD,'043902,3980,3106,ANNA H S,'043902001,1081,782,*,0,*,*,*,24,0,0,8,16
ANNA ISD TOTAL,'043902,3980,3106,,,3980,3106,*,3,*,*,*,42,14,0,12,44
CELINA ISD,'043903,2959,2537,COLLIN CO J J A E P,'043903002,NR,NR,,,,,,,,,,
CELINA ISD,'043903,2959,2537,CELINA PRI,'043903103,245,213,,,,,,*,0,*,*,*
CELINA ISD,'043903,2959,2537,O'DELL EL,'043903104,547,478,,,,,,*,1,*,*,*
CELINA ISD,'043903,2959,2537,MARCY B LYKINS EL,'043903101,558,508,,,,,,6,2,0,4,4
CELINA ISD,'043903,2959,2537,CELINA J H,'043903041,695,618,,,,,,16,6,0,7,15
CELINA ISD,'043903,2959,2537,,"Multiple
Campus",NR,NR,,,,,,34,33,0,35,32
CELINA ISD,'043903,2959,2537,CELINA H S,'043903001,914,720,,,,,,36,3,2,27,10
CELINA ISD TOTAL,'043903,2959,2537,,,2959,2537,,,,,,103,45,6,78,64
FARMERSVILLE ISD,'043904,1882,1601,COLLIN CO J J A E P,'043904002,NR,NR,,,,,,,,,,
FARMERSVILLE ISD,'043904,1882,1601,TATUM EL,'043904101,322,291,,,,,,,,,,
FARMERSVILLE ISD,'043904,1882,1601,FARMERSVILLE H S,'043904001,588,488,,,,,,*,2,*,*,*
FARMERSVILLE ISD,'043904,1882,1601,FARMERSVILLE J H,'043904041,445,373,,,,,,*,2,*,*,*
FARMERSVILLE ISD,'043904,1882,1601,FARMERSVILLE INT,'043904102,527,449,,,,,,*,0,*,*,*
FARMERSVILLE ISD,'043904,1882,1601,,"Multiple
Campus",NR,NR,,,,,,52,15,0,64,3
FARMERSVILLE ISD TOTAL,'043904,1882,1601,,,1882,1601,,,,,,*,19,*,*,*
FRISCO ISD,'043905,63505,33645,COLLIN CO J J A E P,'043905003,2,1,,,,,,,,,,
FRISCO ISD,'043905,63505,33645,GRIFFIN MIDDLE,'043905046,809,667,,,,,,*,3,*,*,*
FRISCO ISD,'043905,63505,33645,LAWLER MIDDLE,'043905058,923,203,,,,,,*,4,*,*,*
FRISCO ISD,'043905,63505,33645,CURTSINGER EL,'043905103,563,332,,,,,,*,5,*,*,*
FRISCO ISD,'043905,63505,33645,CHRISTIE EL,'043905106,354,266,,,,,,*,2,*,*,*
FRISCO ISD,'043905,63505,33645,FISHER EL,'043905107,532,411,,,,,,*,2,*,*,*
FRISCO ISD,'043905,63505,33645,BRIGHT ACAD,'043905108,491,290,,,,,,*,4,*,*,*
FRISCO ISD,'043905,63505,33645,BORCHARDT EL,'043905109,745,190,,,,,,*,5,*,*,*
FRISCO ISD,'043905,63505,33645,BOALS EL,'043905115,623,398,,,,,,*,5,*,*,*
FRISCO ISD,'043905,63505,33645,ISBELL EL,'043905116,648,277,,,,,,*,4,*,*,*
FRISCO ISD,'043905,63505,33645,ASHLEY EL,'043905119,588,256,,,,,,*,6,*,*,*
FRISCO ISD,'043905,63505,33645,SEM EL,'043905122,591,201,,,,,,*,3,*,*,*
FRISCO ISD,'043905,63505,33645,TAYLOR EL,'043905123,725,286,,,,,,*,0,*,*,*
FRISCO ISD,'043905,63505,33645,MOONEYHAM EL,'043905124,626,278,,,,,,*,0,*,*,*
FRISCO ISD,'043905,63505,33645,ELLIOTT EL,'043905126,609,343,,,,,,*,2,*,*,*
FRISCO ISD,'043905,63505,33645,TADLOCK EL,'043905128,602,326,,,,,,*,0,*,*,*
FRISCO ISD,'043905,63505,33645,SONNTAG EL,'043905130,562,371,,,,,,*,0,*,*,*
FRISCO ISD,'043905,63505,33645,NEWMAN EL,'043905136,788,527,,,,,,*,2,*,*,*
FRISCO ISD,'043905,63505,33645,HOSP EL,'043905139,669,295,,,,,,*,1,*,*,*
FRISCO ISD,'043905,63505,33645,NORRIS EL,'043905140,739,208,,,,,,*,0,*,*,*
FRISCO ISD,'043905,63505,33645,MILLER EL,'043905141,742,374,,,,,,*,4,*,*,*
FRISCO ISD,'043905,63505,33645,NELSON MIDDLE,'043905057,1016,348,*,2,*,*,*,*,3,*,*,*
FRISCO ISD,'043905,63505,33645,GUNSTREAM EL,'043905113,558,357,*,0,*,*,*,*,5,*,*,*
FRISCO ISD,'043905,63505,33645,PINK EL,'043905117,611,423,*,1,*,*,*,*,3,*,*,*
FRISCO ISD,'043905,63505,33645,OGLE EL,'043905120,719,428,*,1,*,*,*,*,3,*,*,*
FRISCO ISD,'043905,63505,33645,ALLEN EL,'043905129,653,329,*,1,*,*,*,*,5,*,*,*
FRISCO ISD,'043905,63505,33645,PUREFOY EL,'043905131,550,422,*,0,*,*,*,*,1,*,*,*
FRISCO ISD,'043905,63505,33645,EARLY CHILDHOOD SCHOOL,'043905135,523,302,*,1,*,*,*,*,8,*,*,*
FRISCO ISD,'043905,63505,33645,SCOTT EL,'043905137,651,365,*,2,*,*,*,*,8,*,*,*
FRISCO ISD,'043905,63505,33645,FOWLER MIDDLE,'043905048,1002,315,0,3,0,0,3,*,4,*,*,*
FRISCO ISD,'043905,63505,33645,ANDERSON EL,'043905105,713,313,0,2,0,0,2,*,6,*,*,*
FRISCO ISD,'043905,63505,33645,PHILLIPS EL,'043905133,676,344,0,1,0,0,1,*,3,*,*,*
FRISCO ISD,'043905,63505,33645,NICHOLS EL,'043905134,743,297,0,1,0,0,1,*,5,*,*,*
FRISCO ISD,'043905,63505,33645,TALLEY EL,'043905143,586,93,0,1,0,0,1,*,2,*,*,*
FRISCO ISD,'043905,63505,33645,"CAREER & TECHNOLOGY
EDUCATION CENTER",'043905020,NR,NR,,,,,,0,2,0,0,2
FRISCO ISD,'043905,63505,33645,RIDDLE EL,'043905114,691,121,,,,,,0,3,0,0,3
FRISCO ISD,'043905,63505,33645,LISCANO EL,'043905144,713,191,,,,,,0,1,0,0,1
FRISCO ISD,'043905,63505,33645,STUDENT OPPORTUNITY CENTER,'043905004,NR,NR,0,1,0,0,1,0,1,0,0,1
FRISCO ISD,'043905,63505,33645,ROACH MIDDLE,'043905047,953,466,,,,,,5,1,0,0,6
FRISCO ISD,'043905,63505,33645,SPEARS EL,'043905111,729,413,,,,,,5,0,0,0,5
FRISCO ISD,'043905,63505,33645,CORBELL EL,'043905121,651,384,*,0,*,*,*,5,1,0,0,6
FRISCO ISD,'043905,63505,33645,SHAWNEE TRAIL EL,'043905110,501,286,0,1,0,0,1,5,1,0,0,6
FRISCO ISD,'043905,63505,33645,SMITH EL,'043905104,615,377,*,0,*,*,*,6,1,0,0,7
FRISCO ISD,'043905,63505,33645,SPARKS EL,'043905112,683,377,*,1,*,*,*,6,4,0,0,10
FRISCO ISD,'043905,63505,33645,ROBERTSON EL,'043905125,676,368,*,1,*,*,*,6,7,0,0,13
FRISCO ISD,'043905,63505,33645,ROGERS EL,'043905102,561,393,0,1,0,0,1,6,6,0,0,12
FRISCO ISD,'043905,63505,33645,MCSPEDDEN EL,'043905138,782,269,*,1,*,*,*,7,2,0,0,9
FRISCO ISD,'043905,63505,33645,SCOGGINS MIDDLE,'043905050,1036,619,0,1,0,0,1,8,2,0,0,10
FRISCO ISD,'043905,63505,33645,MAUS MIDDLE,'043905052,914,410,,,,,,9,5,0,0,14
FRISCO ISD,'043905,63505,33645,COMSTOCK EL,'043905132,690,372,*,0,*,*,*,9,2,0,0,11
FRISCO ISD,'043905,63505,33645,PIONEER HERITAGE MIDDLE,'043905044,1035,588,,,,,,10,3,0,0,13
FRISCO ISD,'043905,63505,33645,COBB MIDDLE,'043905053,887,636,,,,,,10,2,0,0,12
FRISCO ISD,'043905,63505,33645,BLEDSOE EL,'043905118,759,481,,,,,,10,2,0,0,12
FRISCO ISD,'043905,63505,33645,WESTER MIDDLE,'043905045,792,523,*,2,*,*,*,10,2,0,0,12
FRISCO ISD,'043905,63505,33645,CARROLL EL,'043905127,616,455,*,0,*,*,*,10,1,0,0,11
FRISCO ISD,'043905,63505,33645,VANDEVENTER MIDDLE,'043905054,896,405,0,1,0,0,1,11,4,0,0,15
FRISCO ISD,'043905,63505,33645,CLARK MIDDLE,'043905043,856,448,*,0,*,*,*,12,2,0,0,14
FRISCO ISD,'043905,63505,33645,STAFFORD MIDDLE,'043905049,970,565,*,0,*,*,*,12,5,0,0,17
FRISCO ISD,'043905,63505,33645,VAUGHN EL,'043905142,651,407,*,0,*,*,*,12,0,0,0,12
FRISCO ISD,'043905,63505,33645,HERITAGE H S,'043905007,2103,930,*,0,*,*,*,14,4,0,0,18
FRISCO ISD,'043905,63505,33645,STALEY MIDDLE,'043905041,585,406,,,,,,16,1,0,0,17
FRISCO ISD,'043905,63505,33645,INDEPENDENCE H S,'043905009,2279,1090,*,2,*,*,*,23,3,0,0,26
FRISCO ISD,'043905,63505,33645,PEARSON MIDDLE,'043905056,1001,568,,,,,,25,3,0,0,28
FRISCO ISD,'043905,63505,33645,HUNT MIDDLE,'043905051,898,572,*,0,*,*,*,25,5,0,0,30
FRISCO ISD,'043905,63505,33645,TRENT MIDDLE,'043905055,1061,625,,,,,,26,5,0,0,31
FRISCO ISD,'043905,63505,33645,CENTENNIAL H S,'043905002,2093,903,0,2,0,0,2,26,7,0,0,33
FRISCO ISD,'043905,63505,33645,LEBANON TRAIL H S,'043905011,1886,864,0,1,0,0,1,27,10,0,0,37
FRISCO ISD,'043905,63505,33645,LIBERTY H S,'043905006,2003,941,*,1,*,*,*,30,12,0,0,42
FRISCO ISD,'043905,63505,33645,REEDY H S,'043905010,2100,1227,0,1,0,0,1,34,9,0,0,43
FRISCO ISD,'043905,63505,33645,LONE STAR H S,'043905008,2149,1302,*,0,*,*,*,39,18,0,0,57
FRISCO ISD,'043905,63505,33645,FRISCO H S,'043905001,1837,1125,*,2,*,*,*,42,10,0,0,52
FRISCO ISD,'043905,63505,33645,WAKELAND H S,'043905005,2100,1632,7,1,0,0,8,47,2,0,0,49
FRISCO ISD,'043905,63505,33645,MEMORIAL H S,'043905012,1821,1070,6,0,0,0,6,51,4,0,0,55
FRISCO ISD TOTAL,'043905,63505,33645,,,63505,33645,51,36,0,0,87,703,261,0,0,964
MCKINNEY ISD,'043907,22707,16416,SERENITY HIGH,'043907005,6,6,,,,,,,,,,
MCKINNEY ISD,'043907,22707,16416,COUNTY RESIDENTIAL CENTER,'043907006,65,65,,,,,,,,,,
MCKINNEY ISD,'043907,22707,16416,J J A E P,'043907197,2,1,,,,,,,,,,
MCKINNEY ISD,'043907,22707,16416,FINCH EL,'043907102,320,250,,,,,,*,2,*,*,*
MCKINNEY ISD,'043907,22707,16416,WEBB EL,'043907104,369,267,,,,,,*,6,*,*,*
